"dataset_id","n_abnj","n_all"
"711fa750-5e61-4b3c-a8f1-e5bfd20e47cc",0,287
"71523a77-bf9f-4b04-b1b4-a246dbe2717c",0,1734
"7152c8a0-bd07-4149-805c-9d5d001d2f33",1212,1212
"71536664-8493-415c-930f-f498bc90cd48",0,93
"7166db26-05a1-4ca7-832b-19af8260f32e",0,24375
"71748d53-57e9-4e30-9678-ede83ca6c7ba",3216,12337
"717559d3-e4e3-47cc-9fb1-277cf2a614ed",829,829
"7176d725-4046-4faa-8647-94ecf4dd8304",0,37801
"718741d6-1e32-4820-aaac-539f321034e1",0,734
"71c18dbe-72a9-42af-8108-4f2799e1c270",0,2000
"71de1ad2-6785-40e9-976b-a1e607ae27ce",0,4
"71e5a662-9366-4710-8806-25a37f8bc212",0,97
"7238ea93-4e76-463a-82c7-e063157e05a7",0,182049
"723bda06-7421-4669-b25c-3f4f4b9bec78",0,2313
"723f3873-b6f4-45b3-9916-6248a898e28e",0,24
"72406526-bc8d-4a71-92a6-289795e0fc9c",5,15
"724484cc-5474-4d78-8c84-507f23ad40be",0,20
"726e33e7-6415-45ae-9d20-7c9a60e01343",0,6399
"727322b7-bdfd-4229-bb10-850ff97b5833",0,9
"728509f6-f1a2-4ea7-8013-24af7a0d3b8d",0,1808
"72a4d487-9f84-4240-8a07-615b01904380",0,6449
"72a71039-7089-4aa3-931a-7dc0acf7cb4a",851,909
"72af5ac0-d56c-472c-91ec-3391fd0ca50c",0,156
"72bb39c7-7bb4-435c-affc-1aa66a5b2a5b",80,1801
"72bc4d84-39ae-4f79-a253-9a3ee2194fd0",0,300
"72d195ae-dcb9-4bb3-aa4b-1dae298e4250",0,48
"72f1ab78-1fc3-493d-943f-8e16c6112f26",16224,44339
"72f57b21-edca-48c8-a55e-b4fce78ac746",0,104442
"73195855-408b-4562-8349-c5774fd4fa2f",0,36
"7350897b-08d7-461c-88e8-96d873229003",0,97
"739c0486-3adf-4e88-9f8d-f0b48ea9b5ad",130,266
"73b8993b-0afd-49c0-8321-7cbbc112801d",0,16007
"7404ceb5-ccd8-4dab-8144-6e69ad82d036",380,843
"74312b5c-a38f-4e72-a8a7-d938dbcd23e4",0,2649
"7448812d-b9f6-4859-99d1-2d0f34d14a62",0,2637
"74529ca8-3b99-4ee3-96d6-6318b3969043",0,1102
"747eedb6-dca9-4c9a-849d-618bffeaa18f",0,2670
"748dc9bd-7e48-47f4-a660-896b589147f7",0,63
"74945121-72b6-4a26-90a3-23f55ddc45e6",0,2754
"74dcde37-d3bc-4d81-ad5d-65782afd84a1",0,1212
"750650f1-5f72-46d8-a65d-996ee2268fec",0,6215
"750c3965-0b0e-4a9e-ae5d-f7fb944d90f9",3,65
"754347ff-b193-4665-8fc1-9792e3c1da55",0,780
"75696603-8f82-4554-acf4-192884bbfee0",0,1949
"759428c4-ee17-40aa-8e84-fff19bb4dfd2",0,315
"75e2a2b6-f58f-4c43-aefd-878cee7865b1",556,556
"760ec53d-ee7d-4bf9-a575-fb1bc3bf697b",0,23588
"76187bd3-740d-4000-b466-b9793e5d7cbb",0,15113
"762fd79e-61bd-4e03-913c-0582037a46fb",0,120
"763f35db-6944-46f4-8f47-1341a00e9796",0,3
"7666cde7-83ef-4161-b0f1-798770d33ca0",165,165
"766a82c0-8ce1-41ce-81f6-5e1154f5a25f",0,2
"766fd9a5-2fec-4916-b8b0-7d92bbb1d99b",12,13
"7676ac5e-03cc-4ab8-9d75-c75cedd04da9",0,13
"767e6320-6d7f-449e-ace5-d586c3c17c9c",0,2000
"7680f80f-5d8a-4b08-8244-5a819ce20ac0",0,4059
"768d9e0b-a4d8-4e02-8c50-74f0adf4cf52",152,198
"769730e3-b6e0-454b-9850-74d02c8dc448",1,81
"76edeb33-b67a-46d3-b167-3d1364a4bafe",0,164
"76eed81e-c212-4336-8913-6d2eb08dca41",0,199
"77041388-7c78-43a4-905d-2426a2da06ab",0,2266
"7707309d-37c4-4bd9-ac24-361aa328256c",373,724
"774d7cef-f596-4015-a283-5b6575f995f8",429,847
"7765772f-4817-4cb1-a87a-e5a6a885786a",0,5629
"777d9e3d-276c-4cc8-8d69-cc7cb2c782d1",0,54
"777e539e-abf1-4e6d-afa1-9b8452c739da",4,78
"77867de1-405f-4a60-97e2-49e4f0e16965",0,13
"779da843-9e8f-41e9-bae3-e8c2ba582530",377,2103
"77a1b561-cd81-49e4-a7ce-f24cd6f57e62",0,2942
"77b84a54-cc6c-4bbf-b95e-35f495a7cbd8",0,1243
"77b8d6e2-7bec-4adf-a3ca-aa10a439e074",3,48
"77d164d7-d43d-4dbf-a360-abc7ac8cdd69",0,44
"77e4c37f-a453-42c7-b8ff-6f824623fe87",0,2587
"7813e8a9-ff1e-4c1f-95ed-96e1411f4dd3",0,23
"781886f1-2d10-4752-9b04-24a22d6205ff",0,737
"7839243b-7552-4e41-ab94-f13ed095c213",0,19903
"784c3f00-9b0b-4b2d-a0e7-2de304537f8b",62,169236
"78531e43-1d79-4aa2-a26a-8eb33febc033",0,31
"7855f936-e82d-45c1-95e8-d197517cd7ca",0,483364
"78987543-213d-464c-9bb0-a1729a91a505",0,23289
"78acdd0c-0aa6-4dec-8b65-83794aa64476",0,256
"78c1d918-0396-44da-be43-54e5f5642d6a",0,114
"78db144a-7892-4abd-be48-c365b08d864e",0,2
"78f8a00d-57ea-4aca-8d83-0e24fa689625",0,89
"78f97784-2904-4e60-8aed-defe1e6b4b24",0,86192
"78fcc72b-236e-4d59-ab68-25df8ed0e74d",5,79
"790f9ddf-433c-4e47-aa6c-ccef0b8634fa",0,27568
"791d420f-dc04-4615-a62f-56f8902bf0ff",0,575
"794bd7ef-4cce-4685-abb6-9b3b8a3c8176",0,2728
"79636679-30ce-4e22-9e26-d6e2224aa83f",0,3692
"79669979-78b1-491b-a562-f218806d51a8",1,1056
"7967ece3-b59b-4dac-9615-b90cb65773bc",0,341
"79755e05-5223-4e12-9db2-9e2c9bd6b770",0,161
"79766e2f-1256-4ba0-a3e5-f1b6ce348acd",3,267
"7980442b-9f1f-416a-8c61-d58b03a7a61e",0,14036
"798d34a8-1593-4543-886b-a72df94844b1",0,286
"799ff430-3cf2-4d70-897c-3b663c5ed444",0,8
"79dbeea9-5ff2-49fd-b818-b7c114fc2037",0,8749
"7a101b4e-411f-414f-abb6-39d5abd8975a",0,109
"7a19ad3a-8732-4b58-8801-ba2117927c42",0,2606
"7a58ffd1-09d6-48a6-ba0b-07b8c4d474ca",0,18089
"7a59f604-00ae-4e27-9178-96f45fb8a9e6",0,853
"7aa1255a-afce-4caf-928f-24e4320f7c0d",0,225
"7ad9fd14-e7d3-454f-8d9a-3aad13523510",0,2673
"7aee17f1-d6e8-4204-a4b2-eafdf89563cf",53062,231198
"7af28e49-ca6b-4537-b27d-6fa7ef0ccf29",0,556
"7b32d3ea-a8ad-455c-b1e8-b22a34ca17fd",0,12499
"7b411a8c-1b9e-44c5-b8d3-cd614281c032",0,23226
"7b521ef5-2753-4811-b946-eb03f959575e",3,40
"7b5fd03c-4e34-45d0-9e6e-600ea003beaf",0,716
"7b7233d7-f05a-4563-8834-1153900a966e",0,239
"7b77d39e-8afb-4885-b224-3a1cccd7c4ba",0,103
"7b898e54-d434-4107-a0c3-de8a9d83f72d",23,99
"7ba1e4b7-774f-4d48-bc7e-fabbcbd648bc",0,146
"7bb29932-5b63-4aba-8b07-591cf50cecc8",0,10
"7c1fa836-81d9-4a07-929b-6c4288aeb21e",1,113
"7c25ee75-bead-4da6-9957-7a225fc62317",0,75
"7c3596a7-6709-48db-aeb8-111ab2ea6c6c",0,326
"7c421e2b-f1ff-46fa-9e75-a648a6de1406",0,2839
"7c4f3644-ca4c-423b-861a-2dd46001aff0",0,1068
"7c55b26f-a47a-454d-a724-64e1b3bb9d74",0,13442
"7ca26f19-09ce-4bb4-8f92-405bdb835f25",0,10566
"7cacae49-e435-449e-82ae-9a45f48821ca",0,1043
"7cfdade7-d4c1-4b41-8fce-5cc5e7b41cd3",0,348
"7d06eee7-c86a-4d1d-a635-855d0aeb99e3",205,367
"7d33ede8-265b-46ea-94a3-c890386e4c00",0,4
"7d73a408-cb0b-48d3-8b08-ae1f25b0b729",0,2222
"7d92856b-a7fe-4e99-89c9-cc1d56354134",0,14566
"7d9f4933-2eb4-4dac-bf50-5d9e0682e317",0,1
"7dbfd861-f435-4089-9a4b-327fa1e5c1a9",0,50
"7dd348df-5e3b-4b37-8758-7a01e1234555",342,109727
"7ddec2c4-231f-464e-9fe6-7166af95c3df",0,135
"7df14e0f-ba9f-468e-a239-0d2032c0676d",0,4156
"7dfd8459-c7ce-455e-9cb3-439f406bd1e3",0,347
"7e00bbac-3ca0-4c25-a80c-09e0faad1f3b",0,33174
"7e04563c-49c3-44c7-8660-77ef411c8a39",16,93
"7e1f81d3-fe7a-48e8-9a44-fe62c8ca302a",0,133374
"7e242e5a-d2ad-412e-8da7-682e78afc5d7",0,61669
"7e3d0036-a7ab-4275-81c1-6978698befc5",9849,13628
"7e4228e5-a962-4b01-952f-7bf33e213a9c",5145,113417
"7e5277ae-fca3-455c-b2aa-4a0c4f4a7a2e",7,2008
"7e5a564a-aeb4-4f81-942d-9bcf4a539cb1",0,449
"7e62bacc-f035-4de3-8c4c-d6c872999fa2",0,5
"7e858a58-79b7-4b8b-a010-55ec7192ab29",1,50
"7e9ddb34-ccea-4ef3-a8c8-4139986aac69",0,1640
"7eb44e64-8515-4c9e-aa7a-03aadbd546b1",0,100
"7ec89813-61c1-4fa8-8ffb-d2abca7f3b97",0,25
"7ed0d3b4-1926-4bc1-ae6d-f7c662eef41d",0,116
"7f0a659e-9c99-4e8c-be8d-22d23be0afe6",0,229
"7f4428a6-f463-45d7-b603-43982b0b089a",27,150
"7f5f426e-80bc-4f3b-8d1c-697b086287e8",373,465
"7f683b71-2d9c-440b-b9ac-eb41a46c1535",30,30
"7f84570a-e892-4155-a09a-ce2f5a68a37a",0,125
"7fa785bd-da15-43f3-8b74-2ccc76396381",0,495
"7fad32f7-40f3-4134-84a8-beca24103910",458,14484
"7faf5339-04a6-4c1d-9770-62c42f8d2934",0,4149
"7fba9a43-a900-46a5-8a4c-861399705482",23,1540
"8000d653-f998-4c7a-a90e-0cf5beac7973",0,289
"800562a3-5860-44fc-a33d-a36c816f57c5",0,101
"80486acf-df76-4f48-b610-91258e8c3652",0,3526
"80664239-e7c4-49d8-a80e-e2ae113331ca",128,1951
"809e004e-bf1c-43f7-83ed-030eb33d52ba",112,170
"80a012ff-97ec-450a-8705-d06b781cad32",0,25216
"80a686d3-3039-4950-9009-138e7cdb3eea",0,1330
"80df0c7f-b3e9-4fc9-b9b0-9461f2711b32",293,293
"80e7286d-6d8b-45ea-b279-eff2297752ae",0,46156
"81052564-3563-4036-9031-872cb056e936",0,114918
"81110310-70fb-4c8e-8e9c-3f0451e24263",0,957
"812dc3ff-645a-465e-81db-b99a5a882237",0,342
"81330b73-f70d-4a58-b54f-b9e1f62355d3",0,770
"81363412-1f1b-45b9-af5f-0b0327670ac2",0,537
"81369372-80bf-468b-92db-4be5c0935445",47,50
"8143329b-ae80-4bf3-941f-dad54de1b9c0",0,3150
"814e548f-f6ec-46c7-8fd2-43764952c515",6,600
"81621597-dfd5-4657-b660-ba0f7924a8e3",0,25793
"816c6814-6579-4945-abd1-5e028901d444",0,213
"817bd199-eae1-4290-a031-92831ab75753",0,3629
"81877dae-94bd-42ee-8754-17e91dc7c1db",0,1
"818b222c-d644-4f3d-afcf-22272853b82c",0,37
"81933bf6-64fa-433d-9f96-84a30b212c3d",2,150
"81c47608-1993-4a62-9fc1-530394272085",0,273
"81ca9ffc-9cbb-4a48-87b3-191c8b5d94d9",0,7099
"81d08bfb-cd2b-4c01-be3f-882be299e667",1258,1268
"81db945e-d319-4237-b49e-cd3e78937393",0,19254
"81e02f70-402c-4547-b4a7-36804662fa23",0,7
"81e70451-166b-4e83-80c9-522f306c3a5c",0,424
"8207b7d1-19b3-4592-be18-52a08e9e0687",0,239
"82519150-e1af-4512-bf2a-2bbdad6bfe7e",1,48
"82704bf7-becc-4148-b58a-176f553ae660",0,34
"82709246-098e-4bb2-bac0-8553d0a5b0d1",1259,1358
"828e9105-c042-4848-adbc-69b977d10657",0,1539
"829267b6-4bd2-408c-a7b8-a246b169f5cc",0,22499
"82b73473-db59-4ce3-8188-3d6122fd7819",0,3770
"82b9ede1-962d-42a5-acde-26b889b06858",2,7650
"82c51e92-e66f-44ca-a02a-b6071c7e188f",0,16838
"82e3523b-d12b-4403-8276-a7b4ee69c49e",2293,2293
"82e9b536-f97a-4d72-9b29-ef9e7f0df1bf",3380,3678
"82ffb702-cecf-41dc-9314-649c08051ec1",0,1650
"830cd2fc-25dd-44f2-9a53-272404dac551",57,981
"83167474-710c-47da-81b8-486898b0c1dd",0,409
"83187fac-bf9b-477b-a397-bb4a8b5bd101",0,762
"833fad77-7f14-496f-af83-a2fdb47c0cb4",0,107044
"8372eedf-ce06-4d3c-96c9-415a96ec9854",0,298
"838de48c-aa45-4771-971f-1f1796f9bf75",0,85
"83b20488-0f08-40ab-8d7b-db32216cd80d",0,94
"83ba6343-5958-40ae-b98e-83c9455c1e1c",85,106
"83c9c3ba-e8eb-4d8f-ab6d-d9b25308e69f",0,21
"8426d16e-cb66-4b6e-8d3c-d8e8b977fc79",1280,1122883
"843ab046-de61-4367-8285-972aff54a3a4",3,64
"843d3c1f-d82a-4ebd-b5f9-299706f04789",0,9213
"84767a2b-ed0c-4c51-8d89-c080ce4ebeca",0,3748
"8495e871-60da-4469-a555-bcb56f011303",0,19
"84a35ad3-03b2-4cfd-a43d-8dc95beadc2c",0,221
"84bc59cf-a15e-4708-81b8-2b25931fb22c",0,272
"84cfefce-ded2-4a7f-bb46-6501d724ce0c",805,2924
"84e4f92e-2aac-43a4-87df-a835050184c1",0,871
"84f99d1a-1c3d-4f69-adbd-0b4037092256",192,275
"85006b5f-8fcd-49a3-9030-1d29852da278",0,38983
"8502d620-3c31-4bbf-aba5-2b7cd27f440c",0,865
"85194a3f-bbfa-4fde-80a1-95c6cbdabbca",0,1136
"852b35d0-f92d-485e-b248-00a95e6ee472",187,4343
"856cfcd0-765d-4b5b-ba23-f371bd1da590",0,362
"857a8ddb-d144-416e-bc61-5f58280a0a01",0,1400
"859d0798-b8c8-40cb-b66f-a4ac95408af4",0,139
"85af7df2-901e-4d19-ae64-2e0f68a7d39a",78,166
"85e8931e-4bbb-4c6f-98b2-2261080c3ddf",0,13
"85e944f3-9ae6-42c0-8193-bd5e60727aa6",0,21
"85fc9de0-2ac2-43e3-bda9-64ef66044bfb",0,603
"861c6d48-2220-4320-ab11-e942e4fe19ce",80,120
"8629ec33-be4b-4384-933f-a511fbc29967",7277,9524
"8632d5e1-8cba-45f5-a9b6-f40a43978b07",189,238
"865b16a2-ac9d-4919-95d1-c062ae84823a",0,72
"866600af-b319-42ad-821b-d813a2629088",0,990
"869c7080-f8dc-4fec-821a-64eec0788bde",0,3770
"86bc6112-33a6-432e-aafd-4c96d515f371",11,48
"86e4574f-e886-42cc-b64a-946852baf3fc",0,305
"87125c3b-a33f-4c4b-b7a1-853eddf584bf",166,226
"873ef09c-82b6-4d92-bc91-252c11f5e97d",37,9837
"87610c12-3ab0-4746-90ae-3f515a2f4150",0,8470
"877a23ca-4950-4237-a405-be49217cfc94",0,1410
"878eeaa7-0f16-4a4f-ad06-4c5533c2d470",0,2997
"878f77ff-1deb-4334-8fc6-891415951371",0,8
"87a421bf-4646-49e3-89b7-409b93f2ac7c",1556,110703
"87c3a8bf-1b80-49ae-a994-91533c6c6907",962,22588
"87daad97-8b09-4bf8-a55f-49f987cd85b6",0,82
"87e11737-e3a8-48d2-a93c-7ef42aadbf89",0,53
"87f82dd3-a6dc-46e1-9c2f-811d3f6004b1",0,617
"880c59c5-6e43-4610-88cf-cfe1438516fd",0,18
"880fa4e8-0e75-4949-947b-b76f72566172",4,427
"8843341c-ddd1-47a0-b4e6-5f37eec9b317",15924,25940
"889c5609-1351-4575-84d8-95c58f7deec8",0,3
"88a6a211-96af-4615-9e9c-2c21824b4f18",0,2831
"88c9a4f5-0c51-4cdf-8734-77d3d6aa934f",0,266
"88cd0153-6700-46e1-9f38-0c725c76c461",4,37
"88e48126-685b-4322-abe8-325104362095",251,539
"88ec999b-056b-4b6c-a9d0-ae243e70349d",0,65280
"89007210-5bb5-4ba2-8288-5e6546990569",0,158
"890296ce-bf63-4656-b8de-dc80d5680c53",0,18224
"8912bdd9-9948-4cba-a8d8-9091f48b4279",0,167
"8935fb89-6494-4829-8b29-09022c3dbc90",0,78
"8937421c-df4e-467a-9640-98c17baabccf",0,442
"8955f733-5af7-4eb2-a369-7d6e83f40a12",339,657
"897b06c4-72f3-4e62-874c-71787b0a25f7",3854,4323
"89a0b418-4ac3-495f-8657-ee3c0d1765f3",0,2
"89b18767-2942-49a8-97d1-1ffc9ffb6587",0,50430
"89e23fc8-3f61-4480-9de3-358fe6eefe0b",58839,550789
"8a1109fe-bf82-42b2-b296-a46c8059b82b",136442,213488
"8a1ae661-e911-4967-bc06-1168fc5f2d89",1574,15136
"8a361a70-efcc-4eef-969e-d5049c026861",0,774
"8a6142af-c78b-4dc4-a69a-19992a72d6d9",0,1631
"8a636641-2452-4851-be79-099635ef9e90",0,184
"8a804e2d-e92f-4e1e-880c-98ffcf16dc01",0,1068
"8a93d04d-ad46-439a-b264-6aa4bdf4eeb4",0,2550
"8abea506-c7b5-4b8b-a309-74022cf7c4ee",0,332384
"8acba7e7-2e50-4490-8328-b78a30472508",71,162235
"8aef2187-ed9e-44c2-aa50-50ccc45ced2a",0,1117
"8af952a7-fbfc-45ea-990d-87ee0a34a804",0,766
"8b172dbd-be39-477c-a24d-c27d23f1ddff",0,14
"8b18ef25-fe25-45e9-978f-0f4c462ce2f8",0,1011
"8b4be972-1287-4e24-aa94-abd7d995b6bb",0,2054
"8b5b8fd5-331a-4296-9a53-86929789046b",0,118
"8b81dbda-5873-4378-b98c-e8a9d52ca715",17,4305
"8bc43e21-bb24-4ea4-a745-1d273b956869",0,8
"8bc452fd-bf45-4240-911b-0d891428334d",0,8072
"8bc6b831-ff30-4690-8b6f-0fffb4322b49",0,2542
"8bd1c7c0-717d-4a4e-8b1c-9ff3c5698067",232,16201
"8be426ce-942e-4084-951c-c506bb19a14c",0,12
"8be54ed9-4728-45c0-a631-24a33fdaaf5f",104,104
"8be5a81d-6753-4f35-a896-6694ca4a9916",0,10574
"8bec8652-1cbe-4710-beac-36294359f012",780,1660
"8bf9890c-58a5-4aef-a34f-dafa6fe407e3",62,255
"8bf9c13a-0dcf-4bbf-a7fc-da9d076bc78a",0,89
"8c141f9d-7ef4-4c06-b062-88c8e296f40c",0,310
"8c410d1f-0d7b-4ce6-8d61-dddd7482834e",0,122
"8c41bd96-a910-490f-a530-db617482380c",0,2969
"8ca04221-af65-4904-a23e-41e5dd92d429",0,71
"8cb3a754-1d96-4b48-87f2-05468b9b3aae",0,13833
"8cc19b28-61c5-419b-8096-4688312ef55a",0,140076
"8d23af49-296a-4777-8e31-8b2c2dedad26",0,27318
"8d246b09-3294-43b2-9a0a-59e48fc8822d",0,38
"8d4a8bf1-0d31-402b-8b59-1170c100813c",0,9508
"8d59cdce-1791-417d-abbc-400de4cc63ec",1,18
"8d625793-f5d2-4a79-b500-0f252c2cb67d",7142,57452
"8d8b347d-4b04-41ea-a122-048fbecab4d7",0,1125
"8db0897b-ba54-4ef8-86f2-2adba27cb982",0,380
"8db5745f-c4e5-42f0-816f-c61b581d6abd",0,1480
"8dbd0669-92d1-41ef-a5db-527bc6aa1ec9",0,7869
"8debaccf-a981-4c77-8fad-ffb443dcf1f4",0,1798
"8e04abe1-117b-4b9d-a488-89a4e8fd8bca",0,9
"8e1a7146-8eba-4c00-8243-88747d75296c",0,3146
"8e230527-988f-4984-8c30-ecc64771b06c",0,2000
"8e256f62-1a2b-465b-9709-dab15fc4bdb7",0,201
"8e3cd1db-c8ce-44b1-bb26-8c06421304ca",0,95
"8e48c245-e862-4e74-b818-53812c435ccd",0,2249
"8e5a9275-083e-4332-b3c8-1c7155091226",0,1247
"8e5ebdf7-05f1-4d0d-b9d0-84bf1575926e",0,356
"8e877919-a1b8-4911-9e02-6e927a30cacc",0,41
"8ea9987a-3557-47da-9a13-26daf897fcdb",0,1287
"8ed98e55-6e62-4fb8-9255-979092053ce9",1,451
"8eeabc8b-33f9-46e9-80bb-dcb6e504c24b",0,12156
"8f3521d1-1426-42a3-890f-420238cb3343",0,107
"8f3ee0be-a799-40ca-a3ef-868fb6cdc670",31,2103
"8f4a1a8f-d7d1-4566-95f3-babcf1bbd8d9",0,106820
"8f4c4352-9ea2-481b-8bb2-bb2552597608",0,6188
"8f5213fe-787d-4ff9-b981-867c763c1dc8",0,2014
"8f72cf3f-5562-4be0-b0ad-c248f4fd211b",0,3055
"8f843938-1617-4c9e-be03-d1a2af8ebd89",0,1201
"8fa23a26-1655-4577-86d2-713dae162cab",0,12503
"8fab72ab-f881-45e2-8930-91dc81c5eaf7",0,8615
"8faf0e94-1c0e-479d-942c-7f21a4c0a5b4",271,36201
"8fb2c5cc-d5cd-4c48-8248-75539f33116a",41,69
"8fbf53ba-500f-4c9d-8b70-c7e0ad483291",56,3621
"8ff68783-2213-419f-87c2-4a55f4092094",513,608
"90337abd-9194-4e44-ab99-7b69c0415e03",0,245
"90411e40-55ce-4ab8-b0d8-29359243e3ce",0,58386
"9066ac42-af4d-41b0-8489-cd4c35e92810",0,426
"907a4eb2-4dbf-4af6-b25b-86dc0d8a3eff",0,66
"909e498d-3e54-41d7-9600-0e55e3751ab0",0,273
"90ad4805-d15e-4b8d-af32-e25301ffbecc",0,8
"90b41b79-a5a2-4d6f-80d5-fbf2fa3a682b",15085,16708
"90d8bc63-5336-443f-b47d-a3f0c8e99d73",4,8529
"90faff6c-f5fe-4997-bd48-5b4651f5a11f",0,68396
"911b8a0f-3deb-47ec-97a7-e65617e64c24",2744,6965
"915e2716-1d6e-4bdb-9942-005aac7d6a33",0,7749
"919c42be-cfff-4125-a602-1ef00985d795",0,1471
"91b4fde9-b9e0-4839-8ea3-ab027eb07eac",0,11
"91b58f18-b400-47c5-a6c0-6770a2977f9e",0,44
"91fa6e0a-cfb0-43d9-8dcc-588ff31e3e4d",0,834
"92085f9e-f8d2-4d54-aa4e-5daf0dc4c837",0,763
"92430db9-eccc-4b53-a7d0-1d89250bff4f",0,38561
"9243edbf-0c0e-4b95-a181-973223b0c78c",45,2864
"924c4d25-6358-44a3-8f4d-24086256ad3e",0,58046
"926a4586-de33-424a-b2b2-cdc9e7c108c0",0,23518
"926c3278-ca1a-495b-80d0-fbf494f54699",0,837
"927d909a-3357-4ad8-b3b7-87d89ee0335f",0,1845
"929bf4b0-f025-458e-938f-774bdcfb50a6",0,6
"92f47cbf-9e52-4259-a021-50cd8053ddfc",0,58
"930000f4-81ef-421b-8884-042abdf8fbc8",0,5790
"9310a22d-a9bd-4183-b2a1-299e2e727c36",0,12
"93410e9a-ae53-4dde-9ea5-d9b2dae6db22",0,51289
"937da8a1-06b0-40ad-8ea4-af9db9490081",10,2434
"9381239f-3d64-48b4-80c9-b9ebb674edc2",0,57
"93b00d21-7fe9-48a7-ae51-ef3f79f2e3b8",0,1275
"93b88928-7805-4107-a838-b2afe6a7aed9",428,565
"93cb28e0-8eca-4176-a583-8be6482ec54c",45,64
"93f488c2-653b-4340-a816-24614e2d2ef3",4,1209
"944da8c9-dce6-4f17-885c-976a5d831209",1815,1815
"946fdaf4-9707-41f5-9327-347a11a91ba0",0,27
"94829f49-bab5-48a5-9a64-38425f8ec640",0,195983
"94998771-ade8-4a61-8358-fbb3448bb3c9",0,1056
"94a841ca-f1de-43ea-bd8b-bc9e9d982a4f",0,943
"9500b860-c97b-45e7-a3b1-0a8e046b99d0",244,288
"9516fa6b-baa9-4678-89a1-98bbad1f6573",0,835
"9526319a-f7b0-4639-be11-c7ea51386ad5",240,10009
"95518627-a380-4691-86d8-3a3b5a11196c",6081,411926
"95ba197f-f043-4980-ab3a-e4b3ad59b578",0,15
"95fe561f-10e3-466b-8d65-7a2ccee54872",144,165
"961a2b3e-d2f1-4fff-b5f4-af9f01d4565a",63,81
"964774b3-fc9f-4b05-987c-30e0d86797de",0,1
"965ebe62-345b-42ca-bdc1-f1e1dc248e26",3,588
"967f706a-292c-487a-a4bd-d477ff5efeaa",0,4104
"9683ebe5-1703-48ba-98ae-2f7eb344d5be",9,435
"9695cec2-07b7-4337-8213-0b2045af5e8f",0,160
"96afa5e2-0a21-4f11-a84d-69af69e48a74",0,1452
"96c7952d-5021-4749-b87e-14b8de026eb0",0,281336
"96e5e803-2d09-4b25-bc57-29e77f48a945",0,586
"96ecb20b-c71f-45f6-9679-b00633662aa8",0,1702
"96fff032-dca3-43c6-8397-4fb66bd0ef9b",0,32
"97893f92-f124-40d3-876b-1dfd28fa69e1",0,339
"9793ce4d-0c75-4338-a5c2-0bbdeacf0b29",0,82
"979f773f-302c-448a-989a-838aae85789c",0,642
"97a463ca-88d1-4a69-86cc-7ef98bfda4f3",0,3900
"97bc65c9-e760-4833-8608-12b2644eccfb",0,248
"97bdf279-6f78-4ed7-ad9d-27a5886f8ff2",2759,21469
"97d434fe-2a1b-47ab-8b76-7789685bf116",425,79717
"9818d42f-87ed-4bea-95bf-dac9226f3748",958,1445
"981b3f1c-5109-4d2c-8a4b-cf1cfc535f97",0,4
"9822f965-2b22-4973-b559-981867053c7f",0,11
"982690d2-6f22-4753-a748-89528833d5da",0,14
"982d4bc2-c3f1-4018-befd-ed34b101e4b1",0,145999
"98335d75-74ca-4e05-b10c-c7b198c1e792",0,612
"984751f2-5444-4e41-b978-825840fe6768",0,352
"9876a3a3-31e6-4ff6-b670-ae6a30b936c0",0,7503
"987a35d0-a3f3-4050-b8c4-de99b01d8eb6",8,1093
"98ac8997-ba0b-4bfa-ab8e-8b8f56145689",0,97
"98b326d9-78c0-40c5-82e1-467dcf4cdca9",0,240
"98c3a0e6-ef76-4894-aabb-d7f01a0e7cea",0,2081
"98f8137f-5524-4eea-8ea0-984f81a5153f",2,3853
"98ff481f-419e-4ba7-b64a-08641acbb7d7",0,774
"99540296-ee30-4a08-a607-c3521a1036db",0,1357
"99541c7d-6cc2-46c8-a66c-92c231d35ea1",0,3866
"9960967d-38b0-4f6b-8fb4-a468d2ee25a0",0,18
"9965767e-c758-4a65-bd9c-126a86672970",0,244
"99971a24-e754-4927-96ca-fb880644a819",8,41
"99a568e5-6ba3-4f45-8ded-6feedc160684",0,15
"99a60a92-267f-441e-b3f1-54e0eea5d3cf",424,2130
"99d0916a-88c6-4d36-8b00-4014e6486fe1",0,125
"99fa29f2-30a7-4d9b-b874-eef31de90089",0,5
"9a1e2862-fb81-4e2b-ac44-652b9773fe1f",0,1776
"9a2ca2e2-e8fb-4de6-9c7c-a532578494ca",0,3999
"9a37fc55-1fc8-4c19-b649-10d86c03b7bb",13044,209039
"9a41a30b-029f-477e-89d6-10af52422665",2692,2692
"9a4a4965-94de-46c4-9c35-fe3e815dcc23",0,2589
"9a501b20-c0f5-4be3-80e3-2e419508ae34",0,14750
"9a5e999d-7ee3-4eae-845d-ada01b1d8883",0,26
"9a764a05-2258-4a7b-8bc9-c8ba04cccee6",0,1575
"9a81d405-545b-4a1b-bdaa-aff5350a0c39",8,16568
"9aa5f434-8459-40c4-a02f-1263535108ac",0,421
"9ad0f8eb-b983-418d-b881-3b672d9e0005",3336,62881
"9b086769-d1c5-4492-b4a3-008d6519682b",0,25
"9b161b02-0f21-44e7-ac73-0ad7d4c95172",96,6016
"9b18decd-71ac-46a7-8326-edeb57b556db",0,2620
"9b38b0d6-7f0a-4a73-b492-746619b6de2d",0,21346
