"dataset_id","dataset_title","dataset_url","dataset_records","organization","organization_oceanexpert_id","organization_oceanexpert_typeid","organization_oceanexpert_typename","type_display","givenname","surname"
"fe558aab-4a93-4f9f-b525-b481ad68e2b6","Northern elephant seals post-breeding 2017 (aggregated per 1-degree cell)","http://ipt.env.duke.edu/resource?r=zd_1469_1deg",108,"Marine Geospatial Ecology Lab, Duke University",19393,1,"Academic","Metadata Provider",,"OBIS-SEAMAP"
"fe558aab-4a93-4f9f-b525-b481ad68e2b6","Northern elephant seals post-breeding 2017 (aggregated per 1-degree cell)","http://ipt.env.duke.edu/resource?r=zd_1469_1deg",108,,,,,"Owner","Patrick","Robinson"
"fe558aab-4a93-4f9f-b525-b481ad68e2b6","Northern elephant seals post-breeding 2017 (aggregated per 1-degree cell)","http://ipt.env.duke.edu/resource?r=zd_1469_1deg",108,"seaturtle.org",,,,"Originator",,"Satellite Tracking and Analysis Tool"
"0eb3c75a-195d-42e2-a5c8-a12e524f1dde","East Weddell Sea echinoids from the JR275 expedition","http://ipt.biodiversity.aq/resource?r=bas_jr275_echinoidea",106,,,,,"Principal Investigator","Huw","Griffiths"
"0eb3c75a-195d-42e2-a5c8-a12e524f1dde","East Weddell Sea echinoids from the JR275 expedition","http://ipt.biodiversity.aq/resource?r=bas_jr275_echinoidea",106,"British Antarctic Survey",5163,2,"Research","User","Huw","Griffiths"
"0eb3c75a-195d-42e2-a5c8-a12e524f1dde","East Weddell Sea echinoids from the JR275 expedition","http://ipt.biodiversity.aq/resource?r=bas_jr275_echinoidea",106,"British Antarctic Survey",5163,2,"Research","Contact","Huw","Griffiths"
"0eb3c75a-195d-42e2-a5c8-a12e524f1dde","East Weddell Sea echinoids from the JR275 expedition","http://ipt.biodiversity.aq/resource?r=bas_jr275_echinoidea",106,"British Antarctic Survey",5163,2,"Research","Creator","Huw","Griffiths"
"0eb3c75a-195d-42e2-a5c8-a12e524f1dde","East Weddell Sea echinoids from the JR275 expedition","http://ipt.biodiversity.aq/resource?r=bas_jr275_echinoidea",106,"British Antarctic Survey",5163,2,"Research","Metadata Provider","Huw","Griffiths"
"825c0a69-1b6f-4d25-8672-8d4c717d0d3f","East Weddell Sea echinoids from the JR275 expedition","https://ipt.biodiversity.aq/resource?r=bas_jr275_echinoidea",106,,,,,"Principal Investigator","Huw","Griffiths"
"825c0a69-1b6f-4d25-8672-8d4c717d0d3f","East Weddell Sea echinoids from the JR275 expedition","https://ipt.biodiversity.aq/resource?r=bas_jr275_echinoidea",106,"British Antarctic Survey",5163,2,"Research","User","Huw","Griffiths"
"825c0a69-1b6f-4d25-8672-8d4c717d0d3f","East Weddell Sea echinoids from the JR275 expedition","https://ipt.biodiversity.aq/resource?r=bas_jr275_echinoidea",106,"British Antarctic Survey",5163,2,"Research","Contact","Huw","Griffiths"
"825c0a69-1b6f-4d25-8672-8d4c717d0d3f","East Weddell Sea echinoids from the JR275 expedition","https://ipt.biodiversity.aq/resource?r=bas_jr275_echinoidea",106,"British Antarctic Survey",5163,2,"Research","Creator","Huw","Griffiths"
"825c0a69-1b6f-4d25-8672-8d4c717d0d3f","East Weddell Sea echinoids from the JR275 expedition","https://ipt.biodiversity.aq/resource?r=bas_jr275_echinoidea",106,"British Antarctic Survey",5163,2,"Research","Metadata Provider","Huw","Griffiths"
"1fa7f236-2eae-4281-84ac-b25bd676ead7","Squid specimens from the 1991/92 V6 AAMBER2 voyage","http://ipt.obis.org/nonode/resource?r=aamber2_squid",105,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental","Creator",,"OBIS Secretariat"
"1fa7f236-2eae-4281-84ac-b25bd676ead7","Squid specimens from the 1991/92 V6 AAMBER2 voyage","http://ipt.obis.org/nonode/resource?r=aamber2_squid",105,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental","Metadata Provider",,"OBIS Secretariat"
"1fa7f236-2eae-4281-84ac-b25bd676ead7","Squid specimens from the 1991/92 V6 AAMBER2 voyage","http://ipt.obis.org/nonode/resource?r=aamber2_squid",105,"Australian Antarctic Division; Australian Antarctic Data Centre",,,,"Contact","Dave","Watts"
"4f2c5765-273b-4ac3-b046-dceeb3fe1a2b","Loggerhead turtle movement off the coast of Taiwan (aggregated per 1-degree cell)","http://ipt.env.duke.edu/resource?r=zd_1304_1deg",103,,,,,"Owner","Denise","Parker"
"4f2c5765-273b-4ac3-b046-dceeb3fe1a2b","Loggerhead turtle movement off the coast of Taiwan (aggregated per 1-degree cell)","http://ipt.env.duke.edu/resource?r=zd_1304_1deg",103,"NOAA Pacific Islands Fisheries Science Center",,,,"Owner","Denise","Parker"
"4f2c5765-273b-4ac3-b046-dceeb3fe1a2b","Loggerhead turtle movement off the coast of Taiwan (aggregated per 1-degree cell)","http://ipt.env.duke.edu/resource?r=zd_1304_1deg",103,"NOAA Pacific Islands Fisheries Science Center",,,,"Contact","Denise","Parker"
"4f2c5765-273b-4ac3-b046-dceeb3fe1a2b","Loggerhead turtle movement off the coast of Taiwan (aggregated per 1-degree cell)","http://ipt.env.duke.edu/resource?r=zd_1304_1deg",103,"NOAA Pacific Islands Fisheries Science Center",,,,"Creator","Denise","Parker"
"4f2c5765-273b-4ac3-b046-dceeb3fe1a2b","Loggerhead turtle movement off the coast of Taiwan (aggregated per 1-degree cell)","http://ipt.env.duke.edu/resource?r=zd_1304_1deg",103,,,,,"Originator","George","Balazs"
"4f2c5765-273b-4ac3-b046-dceeb3fe1a2b","Loggerhead turtle movement off the coast of Taiwan (aggregated per 1-degree cell)","http://ipt.env.duke.edu/resource?r=zd_1304_1deg",103,"NOAA Pacific Islands Science Center",,,,"Originator","George","Balazs"
"4f2c5765-273b-4ac3-b046-dceeb3fe1a2b","Loggerhead turtle movement off the coast of Taiwan (aggregated per 1-degree cell)","http://ipt.env.duke.edu/resource?r=zd_1304_1deg",103,"NOAA Pacific Islands Science Center",,,,"Creator","George","Balazs"
"4f2c5765-273b-4ac3-b046-dceeb3fe1a2b","Loggerhead turtle movement off the coast of Taiwan (aggregated per 1-degree cell)","http://ipt.env.duke.edu/resource?r=zd_1304_1deg",103,"NOAA Pacific Islands Fisheries Science Center",,,,"Originator","Jeffrey","Polovina"
"4f2c5765-273b-4ac3-b046-dceeb3fe1a2b","Loggerhead turtle movement off the coast of Taiwan (aggregated per 1-degree cell)","http://ipt.env.duke.edu/resource?r=zd_1304_1deg",103,"NOAA Pacific Islands Fisheries Science Center",,,,"Creator","Jeffrey","Polovina"
"4f2c5765-273b-4ac3-b046-dceeb3fe1a2b","Loggerhead turtle movement off the coast of Taiwan (aggregated per 1-degree cell)","http://ipt.env.duke.edu/resource?r=zd_1304_1deg",103,,,,,"Originator","Jeffrey","Polovina"
"4f2c5765-273b-4ac3-b046-dceeb3fe1a2b","Loggerhead turtle movement off the coast of Taiwan (aggregated per 1-degree cell)","http://ipt.env.duke.edu/resource?r=zd_1304_1deg",103,"Marine Geospatial Ecology Lab, Duke University",19393,1,"Academic","Distributor",,"OBIS-SEAMAP"
"4f2c5765-273b-4ac3-b046-dceeb3fe1a2b","Loggerhead turtle movement off the coast of Taiwan (aggregated per 1-degree cell)","http://ipt.env.duke.edu/resource?r=zd_1304_1deg",103,"Marine Geospatial Ecology Lab, Duke University",19393,1,"Academic","Metadata Provider",,"OBIS-SEAMAP"
"c998748f-0dd0-4c5f-bb7d-1663ce3dacad","Zoobenthos data from different sources (collected and extracted from literature), personal archive of G.V. Murina (IBSS)","http://ipt.vliz.be/eurobis/resource?r=zoo_murina",103,"National Academy of Sciences of Ukraine; Institute of Biology of the Southern Seas Department of mariculture and applied oceanology (NASU)",,,,"Creator","Galina Vansetti","Murina"
"c998748f-0dd0-4c5f-bb7d-1663ce3dacad","Zoobenthos data from different sources (collected and extracted from literature), personal archive of G.V. Murina (IBSS)","http://ipt.vliz.be/eurobis/resource?r=zoo_murina",103,"National Academy of Sciences of Ukraine Institute of Biology of the Southern Seas (NASU-IBSS)",,,,"Custodian Steward","Oleksandra","Sergeyeva"
"c998748f-0dd0-4c5f-bb7d-1663ce3dacad","Zoobenthos data from different sources (collected and extracted from literature), personal archive of G.V. Murina (IBSS)","http://ipt.vliz.be/eurobis/resource?r=zoo_murina",103,"National Academy of Sciences of Ukraine Institute of Biology of the Southern Seas (NASU-IBSS)",,,,"Contact","Oleksandra","Sergeyeva"
"c998748f-0dd0-4c5f-bb7d-1663ce3dacad","Zoobenthos data from different sources (collected and extracted from literature), personal archive of G.V. Murina (IBSS)","http://ipt.vliz.be/eurobis/resource?r=zoo_murina",103,"Flanders Marine Institute (VLIZ)",6223,3,"Government","Metadata Provider",,"EurOBIS Data Management Team"
"14242931-d643-4f29-a505-4d8eab59751b","Canada_BasinMegabenthos2002","http://geo.abds.is/ipt/resource?r=arcod_2005b1",102,"University of Alaska Fairbanks; School of Fisheries and Ocean Sciences",12745,1,"Academic","Contact","Bodil","Bluhm"
"14242931-d643-4f29-a505-4d8eab59751b","Canada_BasinMegabenthos2002","http://geo.abds.is/ipt/resource?r=arcod_2005b1",102,,,,,"Associated Party",,
"14242931-d643-4f29-a505-4d8eab59751b","Canada_BasinMegabenthos2002","http://geo.abds.is/ipt/resource?r=arcod_2005b1",102,"University of Alaska Fairbanks - School of Fisheries and Oceans",12745,1,"Academic","Creator","Russ","Hopcroft"
"14242931-d643-4f29-a505-4d8eab59751b","Canada_BasinMegabenthos2002","http://geo.abds.is/ipt/resource?r=arcod_2005b1",102,"University of Alaska Fairbanks - School of Fisheries and Oceans",12745,1,"Academic","Metadata Provider","Russ","Hopcroft"
"62b1e8fb-fb6d-461a-870c-a6445815112d","MarBEF Publication Series data","http://ipt.vliz.be/eurobis/resource?r=marbef",100,"Vlaams Instituut voor de Zee (VLIZ)",6223,3,"Government","Custodian Steward",,
"62b1e8fb-fb6d-461a-870c-a6445815112d","MarBEF Publication Series data","http://ipt.vliz.be/eurobis/resource?r=marbef",100,"Vlaams Instituut voor de Zee (VLIZ)",6223,3,"Government","AssociatedParty","Ward","Appeltans"
"62b1e8fb-fb6d-461a-870c-a6445815112d","MarBEF Publication Series data","http://ipt.vliz.be/eurobis/resource?r=marbef",100,"Vlaams Instituut voor de Zee (VLIZ)",6223,3,"Government","Contact","Ward","Appeltans"
"62b1e8fb-fb6d-461a-870c-a6445815112d","MarBEF Publication Series data","http://ipt.vliz.be/eurobis/resource?r=marbef",100,"Vlaams Instituut voor de Zee (VLIZ)",6223,3,"Government","Creator","Ward","Appeltans"
"62b1e8fb-fb6d-461a-870c-a6445815112d","MarBEF Publication Series data","http://ipt.vliz.be/eurobis/resource?r=marbef",100,"Flanders Marine Institute (VLIZ)",6223,3,"Government","Metadata Provider",,"EurOBIS Data Management Team"
"5abd5633-906f-4a94-8988-637d77702169","Sargasso 2004 - Seabirds","http://ipt.env.duke.edu/resource?r=zd_310",99,"Duke University Marine Laboratory",,,,"Owner","David","Hyrenbach"
"5abd5633-906f-4a94-8988-637d77702169","Sargasso 2004 - Seabirds","http://ipt.env.duke.edu/resource?r=zd_310",99,"Duke University Marine Laboratory",,,,"Contact","David","Hyrenbach"
"5abd5633-906f-4a94-8988-637d77702169","Sargasso 2004 - Seabirds","http://ipt.env.duke.edu/resource?r=zd_310",99,"Duke University Marine Laboratory",,,,"Creator","David","Hyrenbach"
"5abd5633-906f-4a94-8988-637d77702169","Sargasso 2004 - Seabirds","http://ipt.env.duke.edu/resource?r=zd_310",99,,,,,"Owner","Hal","Whitehead"
"5abd5633-906f-4a94-8988-637d77702169","Sargasso 2004 - Seabirds","http://ipt.env.duke.edu/resource?r=zd_310",99,,,,,"Owner","David","Hyrenbach"
"5abd5633-906f-4a94-8988-637d77702169","Sargasso 2004 - Seabirds","http://ipt.env.duke.edu/resource?r=zd_310",99,"Dalhousie University",,,,"Owner","Hal","Whitehead"
"5abd5633-906f-4a94-8988-637d77702169","Sargasso 2004 - Seabirds","http://ipt.env.duke.edu/resource?r=zd_310",99,"Dalhousie University",,,,"Contact","Hal","Whitehead"
"5abd5633-906f-4a94-8988-637d77702169","Sargasso 2004 - Seabirds","http://ipt.env.duke.edu/resource?r=zd_310",99,"Dalhousie University",,,,"Creator","Hal","Whitehead"
"5abd5633-906f-4a94-8988-637d77702169","Sargasso 2004 - Seabirds","http://ipt.env.duke.edu/resource?r=zd_310",99,"Marine Geospatial Ecology Lab, Duke University",19393,1,"Academic","Distributor",,"OBIS-SEAMAP"
"5abd5633-906f-4a94-8988-637d77702169","Sargasso 2004 - Seabirds","http://ipt.env.duke.edu/resource?r=zd_310",99,"Marine Geospatial Ecology Lab, Duke University",19393,1,"Academic","Metadata Provider",,"OBIS-SEAMAP"
"af8f2254-138c-4e46-b0ef-79394ce2095f","Phytoplankton data collected during cruise 37 (second joint Soviet-American expedition) of R/V Akademik Korolev (July 1984) in the Bering Sea","http://ipt.vliz.be/eurobis/resource?r=phyto_cosmos_cruise37",98,"National Academy of Sciences of Ukraine Institute of Biology of the Southern Seas (NASU-IBSS)",,,,"Creator",,
"af8f2254-138c-4e46-b0ef-79394ce2095f","Phytoplankton data collected during cruise 37 (second joint Soviet-American expedition) of R/V Akademik Korolev (July 1984) in the Bering Sea","http://ipt.vliz.be/eurobis/resource?r=phyto_cosmos_cruise37",98,"National Academy of Sciences of Ukraine Institute of Biology of the Southern Seas (NASU-IBSS)",,,,"Custodian Steward","Oleksandra","Sergeyeva"
"af8f2254-138c-4e46-b0ef-79394ce2095f","Phytoplankton data collected during cruise 37 (second joint Soviet-American expedition) of R/V Akademik Korolev (July 1984) in the Bering Sea","http://ipt.vliz.be/eurobis/resource?r=phyto_cosmos_cruise37",98,"National Academy of Sciences of Ukraine Institute of Biology of the Southern Seas (NASU-IBSS)",,,,"Contact","Oleksandra","Sergeyeva"
"af8f2254-138c-4e46-b0ef-79394ce2095f","Phytoplankton data collected during cruise 37 (second joint Soviet-American expedition) of R/V Akademik Korolev (July 1984) in the Bering Sea","http://ipt.vliz.be/eurobis/resource?r=phyto_cosmos_cruise37",98,"Flanders Marine Institute (VLIZ)",6223,3,"Government","Metadata Provider",,"EurOBIS Data Management Team"
"af8f2254-138c-4e46-b0ef-79394ce2095f","Phytoplankton data collected during cruise 37 (second joint Soviet-American expedition) of R/V Akademik Korolev (July 1984) in the Bering Sea","http://ipt.vliz.be/eurobis/resource?r=phyto_cosmos_cruise37",98,"National Academy of Sciences of Ukraine; Institute of Biology of the Southern Seas Department of plankton (NASU)",,,,"Creator","Ludmila","Senichkina"
"8be54ed9-4728-45c0-a631-24a33fdaaf5f","Ross Sea Pycnogonids","http://ipt.biodiversity.aq/resource?r=rachel_neilsen",97,"Antarctic Biodiversity Information Facility (ANTABIF)",19457,7,"International / Intergovernmental","Metadata Provider","Anton","Van de Putte"
"8be54ed9-4728-45c0-a631-24a33fdaaf5f","Ross Sea Pycnogonids","http://ipt.biodiversity.aq/resource?r=rachel_neilsen",97,,,,,"Contact","Rachel","Grant"
"8be54ed9-4728-45c0-a631-24a33fdaaf5f","Ross Sea Pycnogonids","http://ipt.biodiversity.aq/resource?r=rachel_neilsen",97,,,,,"Creator","Rachel","Grant"
"a332dcf7-d54f-475b-b6e4-43d1aa05fe9c","Ross Sea Pycnogonids","https://ipt.biodiversity.aq/resource?r=rachel_neilsen",97,"Antarctic Biodiversity Information Facility (ANTABIF)",19457,7,"International / Intergovernmental","Metadata Provider","Anton","Van de Putte"
"a332dcf7-d54f-475b-b6e4-43d1aa05fe9c","Ross Sea Pycnogonids","https://ipt.biodiversity.aq/resource?r=rachel_neilsen",97,,,,,"Contact","Rachel","Grant"
"a332dcf7-d54f-475b-b6e4-43d1aa05fe9c","Ross Sea Pycnogonids","https://ipt.biodiversity.aq/resource?r=rachel_neilsen",97,,,,,"Creator","Rachel","Grant"
"f8c046f0-e8ae-49f5-b94c-f78809a8b7dc","Western Australian Museum Fish Collection - Marine records","http://ogc-act.csiro.au/ipt/resource?r=wam_ichthyology",97,"CSIRO Oceans and Atmosphere",17014,3,"Government","Metadata Provider","Dave","Watts"
"f8c046f0-e8ae-49f5-b94c-f78809a8b7dc","Western Australian Museum Fish Collection - Marine records","http://ogc-act.csiro.au/ipt/resource?r=wam_ichthyology",97,"Western Australian Museum",19312,3,"Government","Contact","Glenn","Moore"
"f8c046f0-e8ae-49f5-b94c-f78809a8b7dc","Western Australian Museum Fish Collection - Marine records","http://ogc-act.csiro.au/ipt/resource?r=wam_ichthyology",97,"Western Australian Museum",19312,3,"Government","Creator","Glenn","Moore"
"f8c046f0-e8ae-49f5-b94c-f78809a8b7dc","Western Australian Museum Fish Collection - Marine records","http://ogc-act.csiro.au/ipt/resource?r=wam_ichthyology",97,,,,,"User","Dave","Watts"
"b04ae33b-2f2a-4d06-844a-4f2040993fcc","University of Florida Museum of Natural History Invertebrate Zoology Collection","https://www1.usgs.gov/obis-usa/ipt/resource?r=flmnh_iz",94,"Florida Musuem of Natural History",19304,1,"Academic","Contact","Gustav","Paulay"
"b04ae33b-2f2a-4d06-844a-4f2040993fcc","University of Florida Museum of Natural History Invertebrate Zoology Collection","https://www1.usgs.gov/obis-usa/ipt/resource?r=flmnh_iz",94,"Florida Musuem of Natural History",19304,1,"Academic","Creator","Gustav","Paulay"
"b04ae33b-2f2a-4d06-844a-4f2040993fcc","University of Florida Museum of Natural History Invertebrate Zoology Collection","https://www1.usgs.gov/obis-usa/ipt/resource?r=flmnh_iz",94,,,,,"User","Abigail","Benson"
"b04ae33b-2f2a-4d06-844a-4f2040993fcc","University of Florida Museum of Natural History Invertebrate Zoology Collection","https://www1.usgs.gov/obis-usa/ipt/resource?r=flmnh_iz",94,"U.S. Geological Survey",12976,3,"Government","Metadata Provider","Abigail","Benson"
"5d6e3670-3455-434b-b2fe-3d50f144b51a","National Whale and Dolphin Sightings and Strandings Database","http://ipt.obis.org/nonode/resource?r=nssd",91,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental","Contact",,"OBIS Secretariat"
"5d6e3670-3455-434b-b2fe-3d50f144b51a","National Whale and Dolphin Sightings and Strandings Database","http://ipt.obis.org/nonode/resource?r=nssd",91,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental","Creator",,"OBIS Secretariat"
"5d6e3670-3455-434b-b2fe-3d50f144b51a","National Whale and Dolphin Sightings and Strandings Database","http://ipt.obis.org/nonode/resource?r=nssd",91,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental","Metadata Provider",,"OBIS Secretariat"
"5d6e3670-3455-434b-b2fe-3d50f144b51a","National Whale and Dolphin Sightings and Strandings Database","http://ipt.obis.org/nonode/resource?r=nssd",91,"Australian Antarctic Division; Australian Antarctic Data Centre",,,,"Custodian Steward","Dave","Watts"
"c0c05803-63d7-434d-b7f6-db638d57ab36","Fishes of the Gothenburg Natural History Museum","http://ipt.vliz.be/eurobis/resource?r=gbif_1534",91,"Gothenburg Museum of Natural History",,,,"Creator",,
"c0c05803-63d7-434d-b7f6-db638d57ab36","Fishes of the Gothenburg Natural History Museum","http://ipt.vliz.be/eurobis/resource?r=gbif_1534",91,"Gothenburg Museum of Natural History",,,,"Contact","Mickaël","Graf"
"c0c05803-63d7-434d-b7f6-db638d57ab36","Fishes of the Gothenburg Natural History Museum","http://ipt.vliz.be/eurobis/resource?r=gbif_1534",91,"Flanders Marine Institute (VLIZ)",6223,3,"Government","Metadata Provider",,"EurOBIS Data Management Team"
"5d3b9575-1100-48c7-ae67-4e9ac3d78e34","IndOBIS Dataset (92001-93629)","http://ipt.iobis.org/indobis/resource?r=indobisdataset-92001-93629",90,"CMLRE",11420,3,"Government","Distributor",,
"5d3b9575-1100-48c7-ae67-4e9ac3d78e34","IndOBIS Dataset (92001-93629)","http://ipt.iobis.org/indobis/resource?r=indobisdataset-92001-93629",90,"CMLRE",11420,3,"Government","Contact","Chippy","Khader"
"5d3b9575-1100-48c7-ae67-4e9ac3d78e34","IndOBIS Dataset (92001-93629)","http://ipt.iobis.org/indobis/resource?r=indobisdataset-92001-93629",90,"CMLRE",11420,3,"Government","Creator","Chippy","Khader"
"5d3b9575-1100-48c7-ae67-4e9ac3d78e34","IndOBIS Dataset (92001-93629)","http://ipt.iobis.org/indobis/resource?r=indobisdataset-92001-93629",90,,,,,"Point Of Contact","Chippy","Khader"
"5d3b9575-1100-48c7-ae67-4e9ac3d78e34","IndOBIS Dataset (92001-93629)","http://ipt.iobis.org/indobis/resource?r=indobisdataset-92001-93629",90,"CMLRE",11420,3,"Government","Metadata Provider","Saravanane","Narayanan"
"39aa2775-5188-4b85-9b5a-896d7263ad03","SWFSC Marine Mammal Survey, PODS 1993, Cruise 1508","http://ipt.env.duke.edu/resource?r=zd_213",88,,,,,"Owner","Tim","Gerrodette"
"39aa2775-5188-4b85-9b5a-896d7263ad03","SWFSC Marine Mammal Survey, PODS 1993, Cruise 1508","http://ipt.env.duke.edu/resource?r=zd_213",88,"NOAA Southwest Fisheries Science Center",,,,"Owner","Tim","Gerrodette"
"39aa2775-5188-4b85-9b5a-896d7263ad03","SWFSC Marine Mammal Survey, PODS 1993, Cruise 1508","http://ipt.env.duke.edu/resource?r=zd_213",88,"NOAA Southwest Fisheries Science Center",,,,"Contact","Tim","Gerrodette"
"39aa2775-5188-4b85-9b5a-896d7263ad03","SWFSC Marine Mammal Survey, PODS 1993, Cruise 1508","http://ipt.env.duke.edu/resource?r=zd_213",88,"NOAA Southwest Fisheries Science Center",,,,"Creator","Tim","Gerrodette"
"39aa2775-5188-4b85-9b5a-896d7263ad03","SWFSC Marine Mammal Survey, PODS 1993, Cruise 1508","http://ipt.env.duke.edu/resource?r=zd_213",88,"Marine Geospatial Ecology Lab, Duke University",19393,1,"Academic","Distributor",,"OBIS-SEAMAP"
"39aa2775-5188-4b85-9b5a-896d7263ad03","SWFSC Marine Mammal Survey, PODS 1993, Cruise 1508","http://ipt.env.duke.edu/resource?r=zd_213",88,"Marine Geospatial Ecology Lab, Duke University",19393,1,"Academic","Metadata Provider",,"OBIS-SEAMAP"
"1931f1a3-0b4c-4a72-9721-78f9270455f7","North American Sessile Marine Invertebrate Survey","http://ipt.iobis.org/obis-malaysia/resource?r=northamersesi_macrobenthic_v1",86,"Smithsonian Environmental Research Center; Marine Invasions Research Lab",,,,"Contact","Brian","Steves"
"1931f1a3-0b4c-4a72-9721-78f9270455f7","North American Sessile Marine Invertebrate Survey","http://ipt.iobis.org/obis-malaysia/resource?r=northamersesi_macrobenthic_v1",86,"Smithsonian Environmental Research Center; Marine Invasions Research Lab",,,,"Creator","Brian","Steves"
"1931f1a3-0b4c-4a72-9721-78f9270455f7","North American Sessile Marine Invertebrate Survey","http://ipt.iobis.org/obis-malaysia/resource?r=northamersesi_macrobenthic_v1",86,,,,,"Associated Party",,
"1931f1a3-0b4c-4a72-9721-78f9270455f7","North American Sessile Marine Invertebrate Survey","http://ipt.iobis.org/obis-malaysia/resource?r=northamersesi_macrobenthic_v1",86,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental","Metadata Provider",,"OBIS Secretariat"
"1aa7b592-5082-40ec-86ad-db40d8628800","Promachocrinus kerguelensis","https://ipt.biodiversity.aq/resource?r=rachel_promachocrinus_kerguelensis",86,"Antarctic Biodiversity Information Facility (ANTABIF)",19457,7,"International / Intergovernmental","Creator","Wim","Decock"
"1aa7b592-5082-40ec-86ad-db40d8628800","Promachocrinus kerguelensis","https://ipt.biodiversity.aq/resource?r=rachel_promachocrinus_kerguelensis",86,"Antarctic Biodiversity Information Facility (ANTABIF)",19457,7,"International / Intergovernmental","Contact","Anton","Van de Putte"
"1aa7b592-5082-40ec-86ad-db40d8628800","Promachocrinus kerguelensis","https://ipt.biodiversity.aq/resource?r=rachel_promachocrinus_kerguelensis",86,"Antarctic Biodiversity Information Facility (ANTABIF)",19457,7,"International / Intergovernmental","Metadata Provider","Anton","Van de Putte"
"1aa7b592-5082-40ec-86ad-db40d8628800","Promachocrinus kerguelensis","https://ipt.biodiversity.aq/resource?r=rachel_promachocrinus_kerguelensis",86,,,,,"Owner","Rachel","Grant"
"214229dc-8321-488b-a57f-4393ea538b66","Promachocrinus kerguelensis","http://ipt.biodiversity.aq/resource?r=rachel_promachocrinus_kerguelensis",86,"Antarctic Biodiversity Information Facility (ANTABIF)",19457,7,"International / Intergovernmental","Creator","Wim","Decock"
"214229dc-8321-488b-a57f-4393ea538b66","Promachocrinus kerguelensis","http://ipt.biodiversity.aq/resource?r=rachel_promachocrinus_kerguelensis",86,"Antarctic Biodiversity Information Facility (ANTABIF)",19457,7,"International / Intergovernmental","Contact","Anton","Van de Putte"
"214229dc-8321-488b-a57f-4393ea538b66","Promachocrinus kerguelensis","http://ipt.biodiversity.aq/resource?r=rachel_promachocrinus_kerguelensis",86,"Antarctic Biodiversity Information Facility (ANTABIF)",19457,7,"International / Intergovernmental","Metadata Provider","Anton","Van de Putte"
"214229dc-8321-488b-a57f-4393ea538b66","Promachocrinus kerguelensis","http://ipt.biodiversity.aq/resource?r=rachel_promachocrinus_kerguelensis",86,,,,,"Owner","Rachel","Grant"
"a595a9a0-642a-473f-8c71-cc535ee29a2b","Electronic Atlas of Ichthyoplankton on the Scotian Shelf of North America","http://ipt.obis.org/nonode/resource?r=eaissna",86,"Government of Canada; Department of Fisheries and Oceans Bedford Institute of Oceanography (DFO-BIO)",,,,"Creator",,
"a595a9a0-642a-473f-8c71-cc535ee29a2b","Electronic Atlas of Ichthyoplankton on the Scotian Shelf of North America","http://ipt.obis.org/nonode/resource?r=eaissna",86,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental","Contact",,"OBIS Secretariat"
"a595a9a0-642a-473f-8c71-cc535ee29a2b","Electronic Atlas of Ichthyoplankton on the Scotian Shelf of North America","http://ipt.obis.org/nonode/resource?r=eaissna",86,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental","Metadata Provider",,"OBIS Secretariat"
"a595a9a0-642a-473f-8c71-cc535ee29a2b","Electronic Atlas of Ichthyoplankton on the Scotian Shelf of North America","http://ipt.obis.org/nonode/resource?r=eaissna",86,"Government of Canada; Department of Fisheries and Oceans; Bedford Institute of Oceanography; Ocean Sciences Division; Biological Oceanography",,,,"Creator","Robert","Branton"
"ac773285-d2b5-4fb8-813d-37d64a5ca4ef","Gabon 2005-07: Mayumba, Leatherback Turtles (aggregated per 1-degree cell)","http://ipt.env.duke.edu/resource?r=zd_1450_1deg",86,"Marine Geospatial Ecology Lab, Duke University",19393,1,"Academic","Distributor",,"OBIS-SEAMAP"
"ac773285-d2b5-4fb8-813d-37d64a5ca4ef","Gabon 2005-07: Mayumba, Leatherback Turtles (aggregated per 1-degree cell)","http://ipt.env.duke.edu/resource?r=zd_1450_1deg",86,"Marine Geospatial Ecology Lab, Duke University",19393,1,"Academic","Metadata Provider",,"OBIS-SEAMAP"
"ac773285-d2b5-4fb8-813d-37d64a5ca4ef","Gabon 2005-07: Mayumba, Leatherback Turtles (aggregated per 1-degree cell)","http://ipt.env.duke.edu/resource?r=zd_1450_1deg",86,,,,,"Owner","Brendan","Godley"
"ac773285-d2b5-4fb8-813d-37d64a5ca4ef","Gabon 2005-07: Mayumba, Leatherback Turtles (aggregated per 1-degree cell)","http://ipt.env.duke.edu/resource?r=zd_1450_1deg",86,"Marine Turtle Research Group",,,,"Owner","Brendan","Godley"
"ac773285-d2b5-4fb8-813d-37d64a5ca4ef","Gabon 2005-07: Mayumba, Leatherback Turtles (aggregated per 1-degree cell)","http://ipt.env.duke.edu/resource?r=zd_1450_1deg",86,"Marine Turtle Research Group",,,,"Contact","Brendan","Godley"
