"phylum","class","dataset_id","records"
"Cephalorhyncha","Kinorhyncha","accd827e-e428-4262-b289-be8064e0434d",117
"Cephalorhyncha","Kinorhyncha","b703fd15-2db3-4247-b5c6-f65bcd5f0a9c",5
"Cephalorhyncha","Kinorhyncha","cdcddae2-a8e0-4c86-9e8d-f85134876937",1
"Cephalorhyncha","Loricifera","10fe54bb-b93b-4f00-bf4c-bd51542614ef",7
"Cephalorhyncha","Loricifera","2930bb18-955e-49b4-8721-cfa2dc3d1dde",10
"Cephalorhyncha","Loricifera","3425145f-8016-403a-abca-9cb33a29108e",3
"Cephalorhyncha","Loricifera","accd827e-e428-4262-b289-be8064e0434d",87
"Cephalorhyncha","Priapulida","10fe54bb-b93b-4f00-bf4c-bd51542614ef",3
"Cephalorhyncha","Priapulida","2930bb18-955e-49b4-8721-cfa2dc3d1dde",10
"Cephalorhyncha","Priapulida","2f3bb864-dec5-492e-90c1-35d592d640ab",138
"Cephalorhyncha","Priapulida","3425145f-8016-403a-abca-9cb33a29108e",10
"Cephalorhyncha","Priapulida","364e5a12-8028-4329-be50-fc548c2d6ce4",5
"Cephalorhyncha","Priapulida","49d1b62c-124a-4854-b878-b83de130eb23",1
"Cephalorhyncha","Priapulida","517ac935-af0f-4358-88fb-7093015182af",3
"Cephalorhyncha","Priapulida","696d20b7-1cf8-4b81-b57c-6c99acf772d5",2
"Cephalorhyncha","Priapulida","6af80242-edfd-4dd2-b957-8e715789e479",6
"Cephalorhyncha","Priapulida","72a71039-7089-4aa3-931a-7dc0acf7cb4a",6
"Cephalorhyncha","Priapulida","89e23fc8-3f61-4480-9de3-358fe6eefe0b",4
"Cephalorhyncha","Priapulida","8acba7e7-2e50-4490-8328-b78a30472508",1
"Cephalorhyncha","Priapulida","b0a7add2-dd9e-4020-9ca4-5df048c8f6a2",1
"Cephalorhyncha","Priapulida","b1f8bc4c-5427-40c8-8728-aad4d463b944",1
"Cephalorhyncha","Priapulida","b703fd15-2db3-4247-b5c6-f65bcd5f0a9c",5
"Cephalorhyncha","Priapulida","e13f0a51-f810-45d6-9503-64ecd7bedd70",3
"Cephalorhyncha","Priapulida","f3d7798e-7bf2-4b85-8ed4-18f2c1849d7d",3
"Cephalorhyncha","Priapulida","fa9bc19f-f98a-4278-ab99-c6d8ef4966c7",2
"Cercozoa","Granofilosea","2fd06604-7d20-4712-9f68-eae9ae336bb5",2
"Cercozoa","Gromiidea","10fe54bb-b93b-4f00-bf4c-bd51542614ef",1
"Cercozoa","Gromiidea","3425145f-8016-403a-abca-9cb33a29108e",7
"Cercozoa","Gromiidea","f7d8aa43-cdfe-4be2-82a6-88ee33c5c60c",1
"Cercozoa","Imbricatea","46c52e34-73b7-45e6-a2ac-742e4c2058c5",1
"Cercozoa","Imbricatea","82709246-098e-4bb2-bac0-8553d0a5b0d1",28
"Cercozoa","Imbricatea","e815809e-fcb5-4ee7-8edd-639aa4b4892d",22
"Cercozoa","Metromonadea","2fd06604-7d20-4712-9f68-eae9ae336bb5",1
"Cercozoa","Sarcomonadea","2f3bb864-dec5-492e-90c1-35d592d640ab",1
"Cercozoa","Thecofilosea","17ce69d0-2504-4ae3-bc87-16b096863f51",5
"Cercozoa","Thecofilosea","2fd06604-7d20-4712-9f68-eae9ae336bb5",2
"Cercozoa","Thecofilosea","364e5a12-8028-4329-be50-fc548c2d6ce4",13
"Cercozoa","Thecofilosea","4354345d-7faf-4376-b326-ffbc04b6b0cd",6
"Cercozoa","Thecofilosea","4e2cf30c-b238-4ca9-ae05-0809da31d4cc",13
"Cercozoa","Thecofilosea","82709246-098e-4bb2-bac0-8553d0a5b0d1",2
"Cercozoa","Thecofilosea","89e23fc8-3f61-4480-9de3-358fe6eefe0b",2
"Cercozoa","Thecofilosea","ab25396e-888b-4073-af34-4868ac1db8da",2
"Cercozoa","Thecofilosea","d5645e8d-11c1-454e-8a79-960cd2681d6a",22
"Chaetognatha","Sagittoidea","05bde978-ec4c-419b-92cf-94e267e750ad",17
"Chaetognatha","Sagittoidea","11a72f2a-496b-4311-a540-27ec266de04b",3
"Chaetognatha","Sagittoidea","17ce69d0-2504-4ae3-bc87-16b096863f51",508
"Chaetognatha","Sagittoidea","1ac71f22-591e-4b4a-b5ff-f5d183eb9c5b",83
"Chaetognatha","Sagittoidea","1ad423c7-dba3-426f-b814-f0808413a708",2119
"Chaetognatha","Sagittoidea","1f59030f-f116-4c34-915e-1882d819cda3",1036
"Chaetognatha","Sagittoidea","248d4349-7c65-4291-b849-57127a20aec8",1
"Chaetognatha","Sagittoidea","26de959f-8916-43cf-9472-170c28358a8e",1
"Chaetognatha","Sagittoidea","364e5a12-8028-4329-be50-fc548c2d6ce4",106
"Chaetognatha","Sagittoidea","3cd94a39-6a58-4f0e-9c74-e044e7a0e737",128
"Chaetognatha","Sagittoidea","3e8a8d84-09c1-475f-a172-c4d69af5d2ca",45
"Chaetognatha","Sagittoidea","4354345d-7faf-4376-b326-ffbc04b6b0cd",24032
"Chaetognatha","Sagittoidea","48f919e0-150b-4c2b-ae4a-745d39dc4f1d",16
"Chaetognatha","Sagittoidea","49d1b62c-124a-4854-b878-b83de130eb23",35
"Chaetognatha","Sagittoidea","4e2cf30c-b238-4ca9-ae05-0809da31d4cc",1
"Chaetognatha","Sagittoidea","517ac935-af0f-4358-88fb-7093015182af",13
"Chaetognatha","Sagittoidea","55fdf3b0-744a-4a29-a81e-7d9884be1a91",16
"Chaetognatha","Sagittoidea","56e55f76-6dda-403d-805b-f8922fa1766d",8410
"Chaetognatha","Sagittoidea","5a38f1d9-a6b1-45ec-9506-fdad6d8643a2",5063
"Chaetognatha","Sagittoidea","629e36dc-4ee5-4663-b79f-161e4d763303",241
"Chaetognatha","Sagittoidea","63d77e40-618e-4e51-a49f-44e990afef85",1
"Chaetognatha","Sagittoidea","64769a98-e606-49be-b30c-388e3c8145b3",132
"Chaetognatha","Sagittoidea","6d6d7acc-b9d5-4b20-aa23-3ea5873a05bf",1968
"Chaetognatha","Sagittoidea","6e41986a-678c-498d-ac85-8513dfc952a9",8
"Chaetognatha","Sagittoidea","7152c8a0-bd07-4149-805c-9d5d001d2f33",152
"Chaetognatha","Sagittoidea","75e2a2b6-f58f-4c43-aefd-878cee7865b1",83
"Chaetognatha","Sagittoidea","7666cde7-83ef-4161-b0f1-798770d33ca0",16
"Chaetognatha","Sagittoidea","7e4228e5-a962-4b01-952f-7bf33e213a9c",91
"Chaetognatha","Sagittoidea","82e3523b-d12b-4403-8276-a7b4ee69c49e",299
"Chaetognatha","Sagittoidea","8629ec33-be4b-4384-933f-a511fbc29967",154
"Chaetognatha","Sagittoidea","89e23fc8-3f61-4480-9de3-358fe6eefe0b",10
"Chaetognatha","Sagittoidea","944da8c9-dce6-4f17-885c-976a5d831209",217
"Chaetognatha","Sagittoidea","9a41a30b-029f-477e-89d6-10af52422665",258
"Chaetognatha","Sagittoidea","a419c8da-35ed-4b62-9709-39b56369c44e",1
"Chaetognatha","Sagittoidea","ab25396e-888b-4073-af34-4868ac1db8da",158
"Chaetognatha","Sagittoidea","b0a7add2-dd9e-4020-9ca4-5df048c8f6a2",1
"Chaetognatha","Sagittoidea","c001ca22-f946-47d6-97e3-d0ea203a4916",90
"Chaetognatha","Sagittoidea","c39efe99-47f3-4f7f-bb6f-f78322e2bf7e",151
"Chaetognatha","Sagittoidea","ce1d93f3-8b0f-4ee7-9a4d-0393a6ec7fea",12
"Chaetognatha","Sagittoidea","d104db68-63cf-4f34-b92a-54bd55a07394",3
"Chaetognatha","Sagittoidea","d5645e8d-11c1-454e-8a79-960cd2681d6a",39
"Chaetognatha","Sagittoidea","d97d80fe-773a-4891-8179-47f346456783",16
"Chaetognatha","Sagittoidea","e2c9ade4-5f4d-44bb-a7ff-b2500e3ee0cc",3
"Chaetognatha","Sagittoidea","e34900cf-712b-4098-b846-c7cf19628d38",1
"Chaetognatha","Sagittoidea","e548f7dc-7f39-4597-8258-351bfe98aaf0",10
"Chaetognatha","Sagittoidea","eb5a052f-428e-4a6d-8058-3785c9356df7",75
"Chaetognatha","Sagittoidea","edcfb34c-ae4d-4621-86a9-f089d5c1a6a2",13
"Chaetognatha","Sagittoidea","f7d8aa43-cdfe-4be2-82a6-88ee33c5c60c",90
"Chaetognatha","Sagittoidea","fa9bc19f-f98a-4278-ab99-c6d8ef4966c7",4
"Charophyta","Charophyceae","2f3bb864-dec5-492e-90c1-35d592d640ab",3
"Charophyta","Coleochaetophyceae","2f3bb864-dec5-492e-90c1-35d592d640ab",4
"Charophyta","Conjugatophyceae","2f3bb864-dec5-492e-90c1-35d592d640ab",3
"Charophyta","Klebsormidiophyceae","2f3bb864-dec5-492e-90c1-35d592d640ab",2
"Charophyta","Klebsormidiophyceae","2fd06604-7d20-4712-9f68-eae9ae336bb5",1
"Chlamydiae","Chlamydiia","2f3bb864-dec5-492e-90c1-35d592d640ab",2
"Chlamydiae","Chlamydiia","2fd06604-7d20-4712-9f68-eae9ae336bb5",681
"Chloroflexi","Anaerolineae","2f3bb864-dec5-492e-90c1-35d592d640ab",349
"Chloroflexi","Anaerolineae","2fd06604-7d20-4712-9f68-eae9ae336bb5",253
"Chloroflexi","Caldilineae","2f3bb864-dec5-492e-90c1-35d592d640ab",7
"Chloroflexi","Caldilineae","2fd06604-7d20-4712-9f68-eae9ae336bb5",301
"Chloroflexi","Chloroflexi","2f3bb864-dec5-492e-90c1-35d592d640ab",10
"Chloroflexi","Chloroflexi","2fd06604-7d20-4712-9f68-eae9ae336bb5",860
"Chloroflexi","Dehalococcoidetes","2f3bb864-dec5-492e-90c1-35d592d640ab",4
"Chloroflexi","Dehalococcoidetes","2fd06604-7d20-4712-9f68-eae9ae336bb5",88
"Chloroflexi","Thermomicrobia","2fd06604-7d20-4712-9f68-eae9ae336bb5",791
"Chlorophyta","Chlorodendrophyceae","0b6c1359-22b7-46b6-bfb0-b67afaf7f245",44
"Chlorophyta","Chlorodendrophyceae","2f3bb864-dec5-492e-90c1-35d592d640ab",54
"Chlorophyta","Chlorodendrophyceae","2fd06604-7d20-4712-9f68-eae9ae336bb5",1
"Chlorophyta","Chlorodendrophyceae","4354345d-7faf-4376-b326-ffbc04b6b0cd",1
"Chlorophyta","Chlorodendrophyceae","a1e200ac-0380-4006-80f1-2b8b8b61d923",1
"Chlorophyta","Chlorodendrophyceae","f7d8aa43-cdfe-4be2-82a6-88ee33c5c60c",1
"Chlorophyta","Chlorophyceae","14408cc8-5d37-46d1-91a9-d838fc339ff9",25
"Chlorophyta","Chlorophyceae","2f3bb864-dec5-492e-90c1-35d592d640ab",182
"Chlorophyta","Chlorophyceae","2fd06604-7d20-4712-9f68-eae9ae336bb5",1
"Chlorophyta","Chlorophyceae","46c52e34-73b7-45e6-a2ac-742e4c2058c5",12
"Chlorophyta","Chlorophyceae","b58d5ca0-1af8-48b3-993d-6c89742bb0d2",18
"Chlorophyta","Chlorophyceae","cdcddae2-a8e0-4c86-9e8d-f85134876937",3
"Chlorophyta","Chlorophyceae","e815809e-fcb5-4ee7-8edd-639aa4b4892d",4
"Chlorophyta","Chlorophyta incertae sedis","343468ea-7e09-4bca-acaf-4d23036a2015",15
"Chlorophyta","Chlorophyta incertae sedis","b58d5ca0-1af8-48b3-993d-6c89742bb0d2",8
"Chlorophyta","Mamiellophyceae","2f3bb864-dec5-492e-90c1-35d592d640ab",376
"Chlorophyta","Mamiellophyceae","2fd06604-7d20-4712-9f68-eae9ae336bb5",3
"Chlorophyta","Mamiellophyceae","4354345d-7faf-4376-b326-ffbc04b6b0cd",169
"Chlorophyta","Mamiellophyceae","46c52e34-73b7-45e6-a2ac-742e4c2058c5",14
"Chlorophyta","Mamiellophyceae","49d1b62c-124a-4854-b878-b83de130eb23",1
"Chlorophyta","Mamiellophyceae","e815809e-fcb5-4ee7-8edd-639aa4b4892d",2
"Chlorophyta","Mamiellophyceae","f7d8aa43-cdfe-4be2-82a6-88ee33c5c60c",63
"Chlorophyta","Nephroselmidophyceae","2f3bb864-dec5-492e-90c1-35d592d640ab",2
"Chlorophyta","Nephroselmidophyceae","46c52e34-73b7-45e6-a2ac-742e4c2058c5",1
"Chlorophyta","Pedinophyceae","2f3bb864-dec5-492e-90c1-35d592d640ab",49
"Chlorophyta","Pedinophyceae","46c52e34-73b7-45e6-a2ac-742e4c2058c5",3
"Chlorophyta","Prasinophyceae","0b6c1359-22b7-46b6-bfb0-b67afaf7f245",196
"Chlorophyta","Prasinophyceae","4354345d-7faf-4376-b326-ffbc04b6b0cd",64
"Chlorophyta","Prasinophyceae","4e2cf30c-b238-4ca9-ae05-0809da31d4cc",8
"Chlorophyta","Prasinophyceae","5591f393-fc15-461f-ab1f-da45e72339ee",35
"Chlorophyta","Prasinophyceae","5a38f1d9-a6b1-45ec-9506-fdad6d8643a2",1
"Chlorophyta","Prasinophyceae","82709246-098e-4bb2-bac0-8553d0a5b0d1",6
"Chlorophyta","Prasinophyceae","9d699bfd-d73a-4b55-b113-6c0a8551f481",4
"Chlorophyta","Prasinophyceae","a1e200ac-0380-4006-80f1-2b8b8b61d923",34
"Chlorophyta","Prasinophyceae","cdcddae2-a8e0-4c86-9e8d-f85134876937",12
"Chlorophyta","Prasinophyceae","e815809e-fcb5-4ee7-8edd-639aa4b4892d",2
"Chlorophyta","Prasinophyceae","f7d8aa43-cdfe-4be2-82a6-88ee33c5c60c",38
"Chlorophyta","Pyramimonadophyceae","0bf88234-3f7f-4744-8663-40e647b950f8",5
"Chlorophyta","Pyramimonadophyceae","10b213e6-a9c4-459e-a40c-ef9edc461b97",2
"Chlorophyta","Pyramimonadophyceae","170af803-1308-42ea-84cf-5ec938a32866",14
"Chlorophyta","Pyramimonadophyceae","1ddd1411-59fc-4fcb-8d31-4f3248feecf1",8
"Chlorophyta","Pyramimonadophyceae","2f3bb864-dec5-492e-90c1-35d592d640ab",63
"Chlorophyta","Pyramimonadophyceae","2fd06604-7d20-4712-9f68-eae9ae336bb5",5
"Chlorophyta","Pyramimonadophyceae","343468ea-7e09-4bca-acaf-4d23036a2015",8
"Chlorophyta","Pyramimonadophyceae","38535a43-2982-4479-88c1-8303f7ee8665",1
"Chlorophyta","Pyramimonadophyceae","4354345d-7faf-4376-b326-ffbc04b6b0cd",57
"Chlorophyta","Pyramimonadophyceae","46c52e34-73b7-45e6-a2ac-742e4c2058c5",61
"Chlorophyta","Pyramimonadophyceae","49d1b62c-124a-4854-b878-b83de130eb23",24
"Chlorophyta","Pyramimonadophyceae","4e2cf30c-b238-4ca9-ae05-0809da31d4cc",1
"Chlorophyta","Pyramimonadophyceae","5591f393-fc15-461f-ab1f-da45e72339ee",10
"Chlorophyta","Pyramimonadophyceae","82709246-098e-4bb2-bac0-8553d0a5b0d1",70
"Chlorophyta","Pyramimonadophyceae","87c3a8bf-1b80-49ae-a994-91533c6c6907",1
"Chlorophyta","Pyramimonadophyceae","cdcddae2-a8e0-4c86-9e8d-f85134876937",8
"Chlorophyta","Pyramimonadophyceae","d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",333
"Chlorophyta","Pyramimonadophyceae","daeb7864-98e9-4441-95e5-c5544995acc6",6
"Chlorophyta","Pyramimonadophyceae","e64fd081-4b4f-4883-bdfb-10f829816c36",3
"Chlorophyta","Pyramimonadophyceae","e815809e-fcb5-4ee7-8edd-639aa4b4892d",66
"Chlorophyta","Pyramimonadophyceae","f7d8aa43-cdfe-4be2-82a6-88ee33c5c60c",27
"Chlorophyta","Pyramimonadophyceae","fc297557-436b-4987-bf56-8a5a4030c97a",5
"Chlorophyta","Trebouxiophyceae","14408cc8-5d37-46d1-91a9-d838fc339ff9",6
"Chlorophyta","Trebouxiophyceae","2f3bb864-dec5-492e-90c1-35d592d640ab",163
"Chlorophyta","Trebouxiophyceae","2fd06604-7d20-4712-9f68-eae9ae336bb5",2
"Chlorophyta","Trebouxiophyceae","46c52e34-73b7-45e6-a2ac-742e4c2058c5",61
"Chlorophyta","Ulvophyceae","08709260-0555-4b50-9a44-162fb154a298",10
"Chlorophyta","Ulvophyceae","0c59dc30-4b06-4572-addc-155042f81fd0",4
"Chlorophyta","Ulvophyceae","10183caa-348e-485c-a1be-6014f3c2ec7b",2
"Chlorophyta","Ulvophyceae","10b213e6-a9c4-459e-a40c-ef9edc461b97",1891
"Chlorophyta","Ulvophyceae","10fe54bb-b93b-4f00-bf4c-bd51542614ef",1
"Chlorophyta","Ulvophyceae","170af803-1308-42ea-84cf-5ec938a32866",69
"Chlorophyta","Ulvophyceae","2b509668-d16b-4c59-9548-f2b00ac50216",74
"Chlorophyta","Ulvophyceae","2f3bb864-dec5-492e-90c1-35d592d640ab",51
"Chlorophyta","Ulvophyceae","331a27ae-d8e3-451f-a204-c0b2b3edbd86",10
"Chlorophyta","Ulvophyceae","342c5fcb-89fd-40fd-ad88-56d84dbefd92",1
"Chlorophyta","Ulvophyceae","3f980ed3-99d1-45b8-a8b8-923c8ac8bf82",9
"Chlorophyta","Ulvophyceae","46c52e34-73b7-45e6-a2ac-742e4c2058c5",7
"Chlorophyta","Ulvophyceae","5ea4f836-9e28-4542-ac4a-af10630fbb7a",21
"Chlorophyta","Ulvophyceae","63d77e40-618e-4e51-a49f-44e990afef85",12
"Chlorophyta","Ulvophyceae","6af80242-edfd-4dd2-b957-8e715789e479",7
"Chlorophyta","Ulvophyceae","7005b764-2feb-436a-8f17-0b41c6cd8435",10
"Chlorophyta","Ulvophyceae","72a71039-7089-4aa3-931a-7dc0acf7cb4a",7
"Chlorophyta","Ulvophyceae","aa60750c-4921-43e1-8146-7b16aad675ac",6
"Chlorophyta","Ulvophyceae","b58d5ca0-1af8-48b3-993d-6c89742bb0d2",25
"Chlorophyta","Ulvophyceae","c8599dea-313b-4b48-b10d-f9cbca4c83c7",74
"Chlorophyta","Ulvophyceae","e4beeb49-ab66-406f-8862-258789cd00cc",7
"Chlorophyta","Ulvophyceae","fa9bc19f-f98a-4278-ab99-c6d8ef4966c7",1
"Choanozoa","Choanoflagellatea","00a7f490-7418-413b-a9f1-666f186769b6",1
"Choanozoa","Choanoflagellatea","2f3bb864-dec5-492e-90c1-35d592d640ab",529
"Choanozoa","Choanoflagellatea","2fd06604-7d20-4712-9f68-eae9ae336bb5",5
"Choanozoa","Choanoflagellatea","46c52e34-73b7-45e6-a2ac-742e4c2058c5",58
"Choanozoa","Choanoflagellatea","82709246-098e-4bb2-bac0-8553d0a5b0d1",86
"Choanozoa","Choanoflagellatea","b74b429a-4052-4f5b-bff3-fe0b5a2e8669",2
"Choanozoa","Choanoflagellatea","e815809e-fcb5-4ee7-8edd-639aa4b4892d",21
"Choanozoa","Filasterea","2fd06604-7d20-4712-9f68-eae9ae336bb5",1
"Choanozoa","Ichthyosporea","10fe54bb-b93b-4f00-bf4c-bd51542614ef",1
"Choanozoa","Ichthyosporea","2f3bb864-dec5-492e-90c1-35d592d640ab",26
"Choanozoa","Ichthyosporea","2fd06604-7d20-4712-9f68-eae9ae336bb5",7
"Chordata","Actinopterygii","003063a2-57ad-4c7b-a58b-df6f40fbf4ba",14
"Chordata","Actinopterygii","0a339f70-b7de-4a60-8b32-02829c14574e",988
"Chordata","Actinopterygii","0c59dc30-4b06-4572-addc-155042f81fd0",27
"Chordata","Actinopterygii","0c9db499-759b-46d8-8989-799f9ff9f235",17
"Chordata","Actinopterygii","0e1d55f3-c7dc-4355-a81f-e48a96795329",546
"Chordata","Actinopterygii","1004a490-c117-4712-9868-a8412420f4c8",7574
"Chordata","Actinopterygii","10b213e6-a9c4-459e-a40c-ef9edc461b97",580
"Chordata","Actinopterygii","10fe54bb-b93b-4f00-bf4c-bd51542614ef",6
"Chordata","Actinopterygii","11bc2cb2-a837-4cd1-9450-52e3bb427cf6",22541
"Chordata","Actinopterygii","11c9e3fc-84e2-45eb-95cb-0e8e3743f9f6",2
"Chordata","Actinopterygii","1418786c-0a73-464b-be4b-743a021078bc",6
"Chordata","Actinopterygii","14408cc8-5d37-46d1-91a9-d838fc339ff9",2
"Chordata","Actinopterygii","15700106-b0f0-4134-b3d4-4d48acce406a",79290
"Chordata","Actinopterygii","159421b6-a764-4af1-9cc3-bc652dbeb12e",73
"Chordata","Actinopterygii","1ac71f22-591e-4b4a-b5ff-f5d183eb9c5b",70
"Chordata","Actinopterygii","1cf3ed54-598a-4f16-a326-01960e4b79a0",1814
"Chordata","Actinopterygii","1f59030f-f116-4c34-915e-1882d819cda3",5864
"Chordata","Actinopterygii","20bc33c9-c597-4a08-828a-62e82e8fa653",414
"Chordata","Actinopterygii","2101d4c5-c20b-49c0-a44b-3d6484c4c891",1
"Chordata","Actinopterygii","230df405-9b7e-4996-a991-bfc15b5291af",338
"Chordata","Actinopterygii","231dc661-d8d9-4d49-9ff0-45bd21a08541",5741
"Chordata","Actinopterygii","25a2facf-bbfa-4b3a-b350-a9c2dc3edc3e",158
"Chordata","Actinopterygii","265f17df-a0cd-4da1-8b5c-850124e1a2bc",2
"Chordata","Actinopterygii","26de959f-8916-43cf-9472-170c28358a8e",100
"Chordata","Actinopterygii","270f3e70-ff9b-411d-b170-2bc914d83f26",410
"Chordata","Actinopterygii","2870c548-343e-4575-ac67-a4da35182c52",552
"Chordata","Actinopterygii","2888968e-dc59-4ae4-873b-236b0c7a3e5a",4
"Chordata","Actinopterygii","292f775d-c300-4e21-8af2-b3b16a0a0ddc",965
"Chordata","Actinopterygii","29a10e23-f0dc-44a2-a02b-b745a26baaa1",57
"Chordata","Actinopterygii","2c337395-363b-4e88-81b6-c3bab5ee83fe",1
"Chordata","Actinopterygii","2f3bb864-dec5-492e-90c1-35d592d640ab",62
"Chordata","Actinopterygii","301859ec-dfeb-4bde-9441-1a8b15981a13",34
"Chordata","Actinopterygii","308a501c-a187-498e-a8bd-9cf3d2b70bd9",219
"Chordata","Actinopterygii","33b5f094-38b0-4ad2-82d8-1e57f9bc291c",7
"Chordata","Actinopterygii","364e5a12-8028-4329-be50-fc548c2d6ce4",418
"Chordata","Actinopterygii","36611427-0735-4b7a-ab45-16072397e038",8201
"Chordata","Actinopterygii","3ac81162-1804-43c4-b766-aabe2abcc572",11
"Chordata","Actinopterygii","3b4e38be-12a5-4201-be05-589dab5168b4",1
"Chordata","Actinopterygii","3cf7bf18-9a71-4307-a3b8-057349c057c5",323
"Chordata","Actinopterygii","3d9cba1d-9b12-4ea6-9ab1-5fb12664c66f",52515
"Chordata","Actinopterygii","3e866061-37ff-46f4-9904-b7434ce433e2",47
"Chordata","Actinopterygii","3ef6b6d3-3be7-4958-8966-75b32e7d163c",18
"Chordata","Actinopterygii","41de338d-6a8a-43f7-a351-ce5c61a7708e",9082
"Chordata","Actinopterygii","4296c51b-fdff-4625-8f6f-bd892000754a",47
"Chordata","Actinopterygii","4354345d-7faf-4376-b326-ffbc04b6b0cd",120
"Chordata","Actinopterygii","46bffce3-4daf-47a2-868b-00a14765ea7a",2
"Chordata","Actinopterygii","46c52e34-73b7-45e6-a2ac-742e4c2058c5",89
"Chordata","Actinopterygii","471a8de8-80f8-43f9-9443-88a45712feba",88
"Chordata","Actinopterygii","48f919e0-150b-4c2b-ae4a-745d39dc4f1d",5
"Chordata","Actinopterygii","49d1b62c-124a-4854-b878-b83de130eb23",703
"Chordata","Actinopterygii","4a058eda-7edc-400b-a5a2-49dc8c193412",3
"Chordata","Actinopterygii","4bdc1f6f-e16a-48b4-b995-b51bd41caa8d",1077
"Chordata","Actinopterygii","4e25e0ce-b17d-4192-9b55-417f1e0c4fc8",12
"Chordata","Actinopterygii","4fd95328-42c6-44cb-9347-64282f4946d5",564
"Chordata","Actinopterygii","50903a57-ee9f-4367-b2cd-0b36dcf4a6ad",191
"Chordata","Actinopterygii","52076a40-4d20-4ebc-8e08-3c47adb388eb",1023
"Chordata","Actinopterygii","528c565f-fdad-4638-b1a1-3fb385d4ac1f",184
"Chordata","Actinopterygii","5533fa1e-d1a6-47dc-b93e-bc51e2692589",532
"Chordata","Actinopterygii","55e8c1e5-bb02-482b-adf5-ed576b0f7133",51
"Chordata","Actinopterygii","55fdf3b0-744a-4a29-a81e-7d9884be1a91",6
"Chordata","Actinopterygii","56e55f76-6dda-403d-805b-f8922fa1766d",170
"Chordata","Actinopterygii","58f229d6-8aad-4d85-b4b6-621d4f25d5ec",1144
"Chordata","Actinopterygii","5a38f1d9-a6b1-45ec-9506-fdad6d8643a2",19
"Chordata","Actinopterygii","5ad4244f-895a-4b9c-99be-1f88f5369023",92570
"Chordata","Actinopterygii","5bf31864-f4f6-4986-a2c5-1a0e5e9d9e26",367
"Chordata","Actinopterygii","5db2ffe4-8764-4647-9271-467192832793",1171
"Chordata","Actinopterygii","629e36dc-4ee5-4663-b79f-161e4d763303",184
"Chordata","Actinopterygii","647943b7-b951-4c5c-8280-fd917cc29bf1",12
"Chordata","Actinopterygii","66377f44-d1d0-49e7-b40d-0e2e92f7af45",138
"Chordata","Actinopterygii","6669ce88-d264-42a5-b34c-bb7f01c3952c",3
"Chordata","Actinopterygii","685b3956-c37a-433a-b661-2bb7b11cf9f8",2821
"Chordata","Actinopterygii","6af80242-edfd-4dd2-b957-8e715789e479",168
"Chordata","Actinopterygii","6ba29642-f089-4a0e-bf49-787233fc9752",162
"Chordata","Actinopterygii","6d6d7acc-b9d5-4b20-aa23-3ea5873a05bf",14
"Chordata","Actinopterygii","6e99cb6c-0efe-4087-b808-19c7cc17ae3d",51
"Chordata","Actinopterygii","705770e5-3474-4e69-be8b-3107a0c5610a",15319
"Chordata","Actinopterygii","72a71039-7089-4aa3-931a-7dc0acf7cb4a",168
"Chordata","Actinopterygii","75e2a2b6-f58f-4c43-aefd-878cee7865b1",50
"Chordata","Actinopterygii","784c3f00-9b0b-4b2d-a0e7-2de304537f8b",59
"Chordata","Actinopterygii","7aee17f1-d6e8-4204-a4b2-eafdf89563cf",32719
"Chordata","Actinopterygii","7e4228e5-a962-4b01-952f-7bf33e213a9c",193
"Chordata","Actinopterygii","7f5f426e-80bc-4f3b-8d1c-697b086287e8",303
"Chordata","Actinopterygii","7fba9a43-a900-46a5-8a4c-861399705482",12
"Chordata","Actinopterygii","80664239-e7c4-49d8-a80e-e2ae113331ca",128
"Chordata","Actinopterygii","82e3523b-d12b-4403-8276-a7b4ee69c49e",143
"Chordata","Actinopterygii","8426d16e-cb66-4b6e-8d3c-d8e8b977fc79",3
"Chordata","Actinopterygii","8629ec33-be4b-4384-933f-a511fbc29967",2971
"Chordata","Actinopterygii","873ef09c-82b6-4d92-bc91-252c11f5e97d",27
"Chordata","Actinopterygii","87a421bf-4646-49e3-89b7-409b93f2ac7c",1546
"Chordata","Actinopterygii","8843341c-ddd1-47a0-b4e6-5f37eec9b317",15832
"Chordata","Actinopterygii","897b06c4-72f3-4e62-874c-71787b0a25f7",37
"Chordata","Actinopterygii","89e23fc8-3f61-4480-9de3-358fe6eefe0b",1
"Chordata","Actinopterygii","8a1ae661-e911-4967-bc06-1168fc5f2d89",1477
"Chordata","Actinopterygii","8f3ee0be-a799-40ca-a3ef-868fb6cdc670",8
"Chordata","Actinopterygii","8faf0e94-1c0e-479d-942c-7f21a4c0a5b4",27
"Chordata","Actinopterygii","9087a3e9-4982-4233-b3b0-81ebb945092f",57
"Chordata","Actinopterygii","937da8a1-06b0-40ad-8ea4-af9db9490081",8
"Chordata","Actinopterygii","95518627-a380-4691-86d8-3a3b5a11196c",6053
"Chordata","Actinopterygii","97d434fe-2a1b-47ab-8b76-7789685bf116",343
"Chordata","Actinopterygii","9a41a30b-029f-477e-89d6-10af52422665",163
"Chordata","Actinopterygii","9ad0f8eb-b983-418d-b881-3b672d9e0005",72
"Chordata","Actinopterygii","9afeee64-62f3-44b9-a2fb-794b2afcf50a",13
